,date,종가,전일비,거래량
29,2020.07.10,"15,300",+50,"387,902"
28,2020.07.13,"15,100",-200,"331,935"
27,2020.07.14,"15,300",+200,"496,988"
26,2020.07.15,"15,000",-300,"391,538"
25,2020.07.16,"14,550",-450,"386,870"
24,2020.07.17,"14,600",+50,"180,058"
23,2020.07.20,"14,050",-550,"543,932"
22,2020.07.21,"14,650",+600,"598,701"
21,2020.07.22,"14,800",+150,"561,721"
20,2020.07.23,"15,650",+850,"976,649"
19,2020.07.24,"15,400",-250,"955,632"
18,2020.07.27,"15,500",+100,"532,863"
17,2020.07.28,"15,550",+50,"875,974"
16,2020.07.29,"15,100",-450,"600,651"
15,2020.07.30,"14,600",-500,"554,619"
14,2020.07.31,"14,300",-300,"376,516"
13,2020.08.03,"15,100",+800,"505,182"
12,2020.08.04,"16,200","+1,100","2,505,698"
11,2020.08.05,"16,550",+350,"4,341,877"
10,2020.08.06,"18,100","+1,550","7,226,077"
9,2020.08.07,"18,250",+150,"2,084,678"
8,2020.08.10,"17,900",-350,"1,259,647"
7,2020.08.11,"18,300",+400,"1,210,896"
6,2020.08.12,"16,750","-1,550","1,507,385"
5,2020.08.13,"16,400",-350,"723,235"
4,2020.08.14,"16,400",0,"829,497"
3,2020.08.18,"15,750",-650,"817,799"
2,2020.08.19,"16,250",+500,"812,865"
1,2020.08.20,"15,400",-850,"806,959"
0,2020.08.21,"15,350",-50,"423,340"
