,date,종가,전일비,거래량
33,2020.07.06,"10,900",+50,"328,520"
32,2020.07.07,"11,050",+150,"431,053"
31,2020.07.08,"10,800",-250,"807,016"
30,2020.07.09,"11,000",+200,"129,159"
29,2020.07.10,"11,300",+300,"249,717"
28,2020.07.13,"11,400",+100,"275,077"
27,2020.07.14,"11,400",0,"479,282"
26,2020.07.15,"11,550",+150,"310,581"
25,2020.07.16,"11,250",-300,"163,307"
24,2020.07.17,"11,600",+350,"153,600"
23,2020.07.20,"11,800",+200,"520,103"
22,2020.07.21,"11,850",+50,"2,722,944"
21,2020.07.22,"12,400",+550,"1,141,113"
20,2020.07.23,"13,050",+650,"10,745,126"
19,2020.07.24,"12,500",-550,"3,090,353"
18,2020.07.27,"11,200","-1,300","1,071,595"
17,2020.07.28,"11,300",+100,"554,718"
16,2020.07.29,"11,150",-150,"231,448"
15,2020.07.30,"10,950",-200,"373,340"
14,2020.07.31,"11,350",+400,"377,862"
13,2020.08.03,"11,400",+50,"244,073"
12,2020.08.04,"12,050",+650,"832,394"
11,2020.08.05,"12,100",+50,"642,998"
10,2020.08.06,"11,950",-150,"745,678"
9,2020.08.07,"11,900",-50,"315,708"
8,2020.08.10,"12,250",+350,"574,969"
7,2020.08.11,"11,800",-450,"289,438"
6,2020.08.12,"11,150",-650,"435,361"
5,2020.08.13,"11,050",-100,"157,071"
4,2020.08.14,"10,850",-200,"226,461"
3,2020.08.18,"10,500",-350,"219,824"
2,2020.08.19,"11,000",+500,"427,341"
1,2020.08.20,"11,050",+50,"388,274"
0,2020.08.21,"10,750",-300,"191,119"
