,date,종가,전일비,거래량
72,2020.05.12,"7,310",+160,"755,697"
71,2020.05.13,"7,470",+160,"574,594"
70,2020.05.14,"8,100",+630,"1,722,971"
69,2020.05.15,"7,760",-340,"743,704"
68,2020.05.18,"7,880",+120,"307,125"
67,2020.05.19,"7,700",-180,"287,931"
66,2020.05.20,"7,720",+20,"232,658"
65,2020.05.21,"7,750",+30,"254,485"
64,2020.05.22,"8,000",+250,"3,095,326"
63,2020.05.25,"8,260",+260,"1,163,915"
62,2020.05.26,"8,120",-140,"481,720"
61,2020.05.27,"7,990",-130,"319,921"
60,2020.05.28,"7,900",-90,"392,473"
59,2020.05.29,"8,180",+280,"548,579"
58,2020.06.01,"8,190",+10,"393,217"
57,2020.06.02,"8,180",-10,"318,417"
56,2020.06.03,"7,900",-280,"486,795"
55,2020.06.04,"7,890",-10,"152,001"
54,2020.06.05,"8,080",+190,"395,679"
53,2020.06.08,"8,260",+180,"499,905"
52,2020.06.09,"8,410",+150,"875,953"
51,2020.06.10,"8,300",-110,"1,980,068"
50,2020.06.11,"8,120",-180,"479,487"
49,2020.06.12,"8,210",+90,"418,782"
48,2020.06.15,"7,600",-610,"769,882"
47,2020.06.16,"8,270",+670,"903,738"
46,2020.06.17,"8,490",+220,"1,049,935"
45,2020.06.18,"8,840",+350,"2,610,965"
44,2020.06.19,"8,550",-290,"692,329"
43,2020.06.22,"8,760",+210,"479,623"
42,2020.06.23,"9,300",+540,"1,306,879"
41,2020.06.24,"10,050",+750,"4,901,805"
40,2020.06.25,"11,000",+950,"3,500,422"
39,2020.06.26,"10,000","-1,000","1,539,370"
38,2020.06.29,"9,990",-10,"600,764"
37,2020.06.30,"10,150",+160,"875,411"
36,2020.07.01,"10,150",0,"2,179,837"
35,2020.07.02,"10,100",-50,"420,064"
34,2020.07.03,"9,890",-210,"744,254"
33,2020.07.06,"9,770",-120,"315,098"
32,2020.07.07,"9,600",-170,"447,305"
31,2020.07.08,"9,910",+310,"692,263"
30,2020.07.09,"9,750",-160,"362,279"
29,2020.07.10,"9,600",-150,"251,223"
28,2020.07.13,"9,510",-90,"243,672"
27,2020.07.14,"9,480",-30,"245,606"
26,2020.07.15,"9,270",-210,"338,576"
25,2020.07.16,"9,100",-170,"163,343"
24,2020.07.17,"9,100",0,"138,538"
23,2020.07.20,"8,920",-180,"261,467"
22,2020.07.21,"9,040",+120,"263,454"
21,2020.07.22,"9,550",+510,"4,519,267"
20,2020.07.23,"9,310",-240,"1,858,308"
19,2020.07.24,"9,350",+40,"1,078,105"
18,2020.07.27,"9,150",-200,"417,362"
17,2020.07.28,"8,900",-250,"443,389"
16,2020.07.29,"8,870",-30,"374,027"
15,2020.07.30,"9,040",+170,"361,653"
14,2020.07.31,"8,930",-110,"299,137"
13,2020.08.03,"9,250",+320,"612,547"
12,2020.08.04,"9,220",-30,"2,454,953"
11,2020.08.05,"9,290",+70,"581,268"
10,2020.08.06,"9,200",-90,"526,901"
9,2020.08.07,"9,200",0,"282,647"
8,2020.08.10,"9,140",-60,"279,648"
7,2020.08.11,"9,290",+150,"321,634"
6,2020.08.12,"8,920",-370,"566,993"
5,2020.08.13,"8,800",-120,"272,127"
4,2020.08.14,"8,280",-520,"388,314"
3,2020.08.18,"8,040",-240,"256,183"
2,2020.08.19,"8,230",+190,"157,064"
1,2020.08.20,"8,360",+130,"446,550"
0,2020.08.21,"8,360",0,"197,562"
