,date,종가,전일비,거래량
33,2020.07.07,"7,700",-110,"134,643"
32,2020.07.08,"7,930",+230,"230,351"
31,2020.07.09,"7,800",-130,"89,594"
30,2020.07.10,"7,680",-120,"108,859"
29,2020.07.13,"7,710",+30,"129,689"
28,2020.07.14,"7,750",+40,"163,364"
27,2020.07.15,"7,660",-90,"125,403"
26,2020.07.16,"7,560",-100,"148,734"
25,2020.07.17,"7,600",+40,"80,603"
24,2020.07.20,"7,510",-90,"155,213"
23,2020.07.21,"7,570",+60,"115,860"
22,2020.07.22,"7,650",+80,"115,502"
21,2020.07.23,"7,850",+200,"269,400"
20,2020.07.24,"7,980",+130,"706,572"
19,2020.07.27,"7,860",-120,"202,516"
18,2020.07.28,"7,880",+20,"159,894"
17,2020.07.29,"7,710",-170,"172,894"
16,2020.07.30,"7,670",-40,"146,175"
15,2020.07.31,"7,650",-20,"102,102"
14,2020.08.03,"7,600",-50,"128,258"
13,2020.08.04,"7,970",+370,"332,871"
12,2020.08.05,"8,330",+360,"2,982,053"
11,2020.08.06,"8,530",+200,"1,330,987"
10,2020.08.07,"8,250",-280,"401,876"
9,2020.08.10,"8,100",-150,"385,728"
8,2020.08.11,"8,640",+540,"1,452,827"
7,2020.08.12,"8,400",-240,"556,269"
6,2020.08.13,"8,370",-30,"371,530"
5,2020.08.14,"8,520",+150,"640,005"
4,2020.08.18,"7,850",-670,"460,787"
3,2020.08.19,"7,970",+120,"205,711"
2,2020.08.20,"7,970",0,"433,619"
1,2020.08.21,"7,910",-60,"258,715"
0,2020.08.24,"7,850",-60,"175,429"
